"","id","tid","airline","rtag","tweet"
"2346",118276,576510348540391424,"United","vK!c7m35.Iav","@united ur new planes suck?? They're uncomfortable there's no seatback tv the seats recline like an inch and there's no window @ my seat 👎"
"2347",118277,576510644205289472,"Delta","vK!c7m35.Iav","@DeltaAssist I've been on hold for 43 minutes and counting..."
"2348",118278,576510767962439680,"American","vK!c7m35.Iav","@AmericanAir I informed the gate agent that one of my bags was not onboard. She told me there was nothing they can do. Unacceptable"
"2349",118279,576511145273528320,"SouthWest","vK!c7m35.Iav","Thnx @SouthwestAir - even though my elderly mom needs assistance getting on, your BS boarding process translates: ""Go Fuck yourself"" #Livid"
"2350",118280,576511354028228608,"SouthWest","vK!c7m35.Iav","@SouthwestAir boarding is the most ridiculous and funniest ever. #travel #SpringBreak"
"2351",118281,576511768836452352,"SouthWest","vK!c7m35.Iav","@SouthwestAir very disappointed my bag was lost on flight from dallas to houston, particularly since customer service was not polite."
"2352",118283,576513012128968704,"United","vK!c7m35.Iav","@united I cannot articulate how frustrating it is to see an open seat online, only to have a representative tell me it's unavailable."
"2353",118284,576514290544300032,"American","vK!c7m35.Iav","@AmericanAir You freaking suck and you are terrible. I literally hate you and wish you misfortunes for the rest of your life."
"2354",118285,576514356264853504,"Delta","vK!c7m35.Iav","@DeltaAssist Need your help. Your late connection meant I had to rebook via another airport. Now you have no one processing bags"
"2355",118286,576514964309037056,"United","vK!c7m35.Iav","Uh-oh: the IoT Apple Watch on @rwang0 clone #4 shows unacceptable internal temp. RT @united #369 please turn on APU. Cabin temp 93 f #fail"
"2356",118287,576515494544564224,"Delta","vK!c7m35.Iav","@DeltaAssist why does flight DL427 keep getting delayed with no explanation?"
"2357",118288,576515709087457280,"American","vK!c7m35.Iav","It's obvious that @americanair and @usairways are now having communication issues in this merger. Moved my reservation and both clueless."
"2358",118289,576515747276582912,"JetBlue","vK!c7m35.Iav","@JetBlue - Looking for passenger. I have something that he lost."
"2359",118290,576515896203694080,"United","vK!c7m35.Iav","@united idea: if you are going to trap us (ua340) on the IAD tarmac for unknown # hrs can you at least turn on wifi (+ for free) ðŸ˜’"
"2360",118291,576516125359411200,"United","vK!c7m35.Iav","After a flight delay and a rude @united employee I really need a drink! #GetMeOutOfHere"
"2361",118292,576516267668041728,"United","vK!c7m35.Iav","@united so I finally get a response with ""our apologies but..."" This has been a horrible experience!  #worstflightever"
"2362",118293,576516463617441792,"American","vK!c7m35.Iav","Second flight delay that means I'm going to miss my connection again. Help @AmericanAir"
"2363",118294,576516761392054272,"United","vK!c7m35.Iav","@united get your shit together."
"2364",118295,576516943768743936,"United","vK!c7m35.Iav","@united I can't change the name on a ticket, but united will sell the seat to another passenger when I am forced to cancel. Cheap tactics"
"2365",118296,576517167857958912,"Delta","vK!c7m35.Iav","@DeltaAssist completely unacceptable situation.  Back us feet from the gate to tell us we have to sit here for 30 minutes."
"2366",118298,576518045755011072,"American","vK!c7m35.Iav","@JetBlue trying! Should have apparently taken you instead of @AmericanAir - delayed as usual!"
"2367",118299,576518045755011072,"JetBlue","vK!c7m35.Iav","@JetBlue trying! Should have apparently taken you instead of @AmericanAir - delayed as usual!"
"2368",118300,576518581535424512,"SouthWest","vK!c7m35.Iav","I’ve been sitting in this HOT delayed @SouthwestAir plane for over an hour!!!!! I NEED A DRINK!! #FlightDelayed 👎👎👎 #southwest"
"2369",118301,576518954513932288,"JetBlue","vK!c7m35.Iav","@JetBlue delay flight 2hrs after people get to airport even though you knew earlier that flight would be delayed, upgrade told no way.# ff"
"2370",118303,576520367658795008,"Delta","vK!c7m35.Iav","@DiviniFit @Delta @DeltaAssist sorry about your ruined trip :-("
"2371",118304,576520486516998144,"United","vK!c7m35.Iav","guess what @united offered me after 7 hrs stuck in an airport &amp; getting home 5 hrs late. $50 to use with them. $10/hr of delay. So, nothing."
"2372",118305,576520506838487040,"Delta","vK!c7m35.Iav","@DeltaAssist My wife DEBORAH has been on hold for an HOUR - she needs someone to talk to NOW about changing a credit card number on a flight"
"2373",118306,576520675512315904,"VirginAmerica","vK!c7m35.Iav",".@VirginAmerica flight attdt just basically performed a Beyoncé version of safety video. She needs a raise, never seen everyone so engaged."
"2374",118307,576521025355132928,"United","vK!c7m35.Iav","@syd1138 @united nothing is least useful than what an airline offers after they fuck you"
"2375",118308,576521463651504128,"Delta","vK!c7m35.Iav","Back to life after worst #redeye, LAX-MCO via @Delta no AC upon load then broken seat!Please @DeltaAssist stop squeezing seats together!"
"2376",118309,576521684901109760,"Delta","vK!c7m35.Iav","@DeltaAssist HELP still on the plane from a delayed flight from RDU-ATL. Need to catch ATL-MSN in 10 minutes"
"2377",118310,576521905198497792,"SouthWest","vK!c7m35.Iav","Delayed out of CHI which would mean a missed connection&amp;sleeping @BWI.BUT@SouthwestAir got me a seat on a direct flight. #whew #thankyou"
"2378",118311,576522140721238016,"JetBlue","vK!c7m35.Iav","@JetBlue withdrawal to the max. Midway is nothing like T5 and having to fly another airline for business = nightmare #delayed #FridayThe13th"
"2379",118312,576522362117566464,"AlaskaAir","vK!c7m35.Iav","@AlaskaAir such a great airline shouldn't have to put up w/ this rank T4 @flyLAXairport constant alarms, dirty bathrooms, bad for kids, ðŸ˜ ðŸ˜"
"2380",118313,576522935734706176,"United","vK!c7m35.Iav","@united yes but trying 2 get 200 ppl bags coats thru 1gate when 2 are available is the definition of ridiculous. Make the other available"
"2381",118314,576523181650882560,"VirginAmerica","vK!c7m35.Iav","@ijustine @VirginAmerica lol made my day never thought it would be returned 😂😂😂 Congrats!!!"
"2382",118315,576523309778669568,"United","vK!c7m35.Iav","@united awful service for flight 1716 to LAS. Switched gates. Switched concourses and keep hearing that the plane will be here ""soon""."
"2383",118316,576523565803053056,"American","vK!c7m35.Iav","@AmericanAir I'm very disappointed in having to fly US Airways. I had to pay to check my luggage and I wasn't guaranteed group 1 boarding."
"2384",118317,576523949368045568,"AlaskaAir","vK!c7m35.Iav","@AlaskaAir @SeaTacAirport delayed leaving SeaTac on flight 322 due to some Pompous ass harassing the flight attendants. Kudos staff #noBS"
"2385",118318,576524528978776064,"American","vK!c7m35.Iav","How are going over sell a flight and expect someone to wait until tomorrow to catch another flight? Come on now @AmericanAir"
"2386",118319,576524659803451392,"VirginAmerica","vK!c7m35.Iav","@ijustine @VirginAmerica i would of cried if i lost my 3ds and couldn't get it back. your so lucky!"
"2387",118320,576525795763449856,"United","vK!c7m35.Iav","@AdventureDub @TheChainsmokers @united I'm still waiting on my fckin flight voucher from October.."
"2388",118321,576526234445737984,"SouthWest","vK!c7m35.Iav","Why am I not surprised that @SouthwestAir has screwed up my Friday night plans in SoFla again? Flight 759 #BNA to #FLL delayed 30 min!"
"2389",118322,576527677693231104,"Delta","vK!c7m35.Iav","@DeltaAssist my husband is on delayed dl5342.... What are chances of holding dl1750 that he's booked on so he can get to JFK tonight?"
"2390",118323,576527819947302912,"SouthWest","vK!c7m35.Iav","WiFi fail on Southwest Air  MDW &gt;PHL Couldn't even get their site to open @SouthwestAir"
"2391",118324,576528147530665984,"United","vK!c7m35.Iav","@united stuck in Columbus airport for 6 hrs! on my way to London Heathrow!Overbooked flights all around! It's an auction house! Never again"
"2392",118325,576528175099985920,"American","vK!c7m35.Iav","@AmericanAir @Gogo wasted $17 on your shitty in-flight. Can't even listen to the ACC tournament on the radio. #wasteofmoney"
"2393",118326,576528540369231872,"United","vK!c7m35.Iav","Seriously FUCK @united flying shouldn't be this miserable EVERY time I travel."
"2394",118327,576529280785465344,"American","vK!c7m35.Iav","Oh yeah, now I remember why I prefer @AmericanAir to @Delta - A319's suck."
"2395",118328,576529350402686976,"SouthWest","vK!c7m35.Iav","Once again, @SouthwestAir wants me to be loaded before boarding. Keep the Guinness coming while we wait!"
"2396",118329,576529519974072320,"United","vK!c7m35.Iav","@united get us off this damn plane. Waited for a gate for 25 minutes now. I'm about to open the damn emergency door and book it out of here"
"2397",118330,576529903476027392,"American","vK!c7m35.Iav","@AmericanAir Flt 1570 from LAS to ORD waited 45 min for luggage at midnight last night! When u PAY for the service you expect service!"
"2398",118331,576529957913960448,"Delta","vK!c7m35.Iav","Hi @DeltaAssist why after 13 emails, 4 docs and 1 call of 45mins I haven't been able to get my skymiles? Inexistent customer service #fail"
"2399",118332,576530138730397696,"JetBlue","vK!c7m35.Iav","So @JetBlue won't let me meet my unaccompanied 7 year old at the gate BC I waited in their line for 29 minutes"
"2400",118333,576530139510632448,"SouthWest","vK!c7m35.Iav","@SouthwestAir, customer service dropped my call and now I've been on hold for over 30 minutes.  You're killing me.  #FridayThe13th"
"2401",118334,576530445430476800,"American","vK!c7m35.Iav","@AmericanAir dfw admirals term D club agent @ the door needs a reminder as to why she has a job. paying members don't want lies. Just help."
"2402",118335,576530517056598016,"SouthWest","vK!c7m35.Iav","@SouthwestAir stranded with rude customer service agt at Austin airport. Have cruise tomorrow. Need help asap"
"2403",118336,576530581917315072,"United","vK!c7m35.Iav","@TheChainsmokers I honestly thought @United got their shit together."
"2404",118337,576530621377335296,"SouthWest","vK!c7m35.Iav","I am officially boycotting @SouthwestAir! I have never had a flight on time out of SFO. Cheap tickets aren't worth the hassle."
"2405",118338,576531110697529344,"American","vK!c7m35.Iav","@thesoccerdad1 @AmericanAir those cockbags left us stranded and refused to help reschedule then lost our luggage"
"2406",118339,576532193658437632,"JetBlue","vK!c7m35.Iav","Not cool RT @MomMostTraveled: So @JetBlue won’t let me meet my unaccompanied 7 year old at the gate BC I waited in their line for 29 minutes"
"2407",118340,576532508503756800,"United","vK!c7m35.Iav","@united no wifi yet??? PHX to EWR"
"2408",118341,576532903452020736,"American","vK!c7m35.Iav","Waiting to board my 2nd @AmericanAir flight of the day...both delayed due to maintenance issues. #justwannagethome #businesstravelprobs"
"2409",118342,576533198579982336,"JetBlue","vK!c7m35.Iav","@MomMostTraveled @JetBlue that's so stressful,  he's just 7!"
"2410",118343,576533233728262144,"SouthWest","vK!c7m35.Iav","@SouthwestAir Two hours on the tarmac with no air conditioning in San Diego!"
"2411",118344,576533318189084672,"Delta","vK!c7m35.Iav","@DeltaAssist been waiting on DM reply for 4 hours... what's going on?"
"2412",118345,576533414477766656,"American","vK!c7m35.Iav","@AmericanAir you guys are a joke.  5k miles compensation for screwing up my vacation due to your broken planes is absurd"
"2413",118346,576533498439286784,"Delta","vK!c7m35.Iav","Stuck on the Tarmac for an hour. @DeltaAssist what up flight 6289? #ThanksObama"
"2414",118347,576534276847456256,"United","vK!c7m35.Iav","@united you overbooked in buffalo, ny and left my son with ""happens all the time"" never offered if anyone wanted to step off"
"2415",118348,576534348368769024,"United","vK!c7m35.Iav","Captain: ""The paperwork takes longer than the fix."" Sure, we can fly through the air at 500mph, but we can't process paperwork. @united"
"2416",118349,576534774497435648,"United","vK!c7m35.Iav","Wait! Where's the #PR in this? RT @Off2Dreamland: If a mother nursing her baby makes you uncomfortable then don't look! @united #PRfail"
"2417",118350,576535671608721408,"JetBlue","vK!c7m35.Iav","Thanks @JetBlue for a smooth, albeit slightly late, flight from LBC to SLC today.   -#FavoriteAirline.  Love the legroom!"
"2418",118351,576535923917213696,"American","vK!c7m35.Iav","@AmericanAir - It sounds petty for sure - but - why the heck eliminate hangers? C'mon"
"2419",118352,576536493637779456,"Delta","vK!c7m35.Iav","@DeltaAssist Cancelled award ticket w/in 24h. Miles not back in account after over 2 months. Called and held 30m. Disconnected twice."
"2420",118353,576536609157332992,"SouthWest","vK!c7m35.Iav","@TJerdEmpiRe @LanaDelJxy @SouthwestAir you didn't say shit to the flight attendant you awkward weirdo"
"2421",118354,576536788405112832,"AlaskaAir","vK!c7m35.Iav","@AlaskaAir please I am missing my kids"
"2422",118355,576537096149540864,"United","vK!c7m35.Iav","@_PR_Fail_ Was that a #hashtagfail ? Was referring to @united 's poor handling of onflight incident that went viral via @kristen"
"2423",118356,576538260081631232,"American","vK!c7m35.Iav","Never flying @AmericanAir again. Flights were late, lost my bag, and had to take a tiny bus across the Tarmac to get a connection at LGA."
"2424",118357,576538322278871040,"American","vK!c7m35.Iav","@AmericanAir don't leave for phoenix yet from Dallas please I'm waiting for a gate"
